year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,5,22,2206,2000,126,119,2237,162,DL,1147,N976DL,LGA,ATL,115,762,20,0,2013-05-22 20:00:00
2013,3,8,1843,1630,133,2032,1833,119,B6,1085,N339JB,JFK,CLT,77,541,16,30,2013-03-08 16:00:00
2013,1,8,1728,1505,143,1843,1637,126,9E,3393,N917XJ,JFK,DCA,44,213,15,5,2013-01-08 15:00:00
2013,2,14,1921,1805,76,2046,1950,56,WN,551,N730SW,LGA,BNA,125,764,18,5,2013-02-14 18:00:00
2013,12,31,857,900,-3,1135,1146,-11,DL,1747,N944DL,LGA,ATL,129,762,9,0,2013-12-31 09:00:00
2013,3,18,1806,1535,151,1951,1715,156,9E,4178,N8790A,JFK,ROC,53,264,15,35,2013-03-18 15:00:00
2013,7,28,1236,1200,36,1435,1351,44,US,931,N162UW,JFK,CLT,84,541,12,0,2013-07-28 12:00:00
2013,3,25,1201,1209,-8,1356,1439,-43,UA,459,N581UA,EWR,PHX,276,2133,12,9,2013-03-25 12:00:00
2013,7,10,NA,1845,NA,NA,2030,NA,AA,359,N4XXAA,LGA,ORD,NA,733,18,45,2013-07-10 18:00:00
2013,7,24,1829,1830,-1,2101,2055,6,WN,1454,N900WN,EWR,MSY,165,1167,18,30,2013-07-24 18:00:00
2013,11,15,1749,1800,-11,1850,1919,-29,US,2158,N945UW,LGA,BOS,38,184,18,0,2013-11-15 18:00:00
2013,11,30,1245,1250,-5,1335,1350,-15,AA,178,N3KUAA,JFK,BOS,33,187,12,50,2013-11-30 12:00:00
2013,9,4,1307,1240,27,1445,1439,6,EV,5067,N759EV,EWR,DTW,78,488,12,40,2013-09-04 12:00:00
2013,4,1,454,500,-6,636,640,-4,US,1843,N566UW,EWR,CLT,84,529,5,0,2013-04-01 05:00:00
2013,11,24,851,853,-2,1148,1207,-19,UA,338,N851UA,EWR,IAH,210,1400,8,53,2013-11-24 08:00:00
2013,1,29,603,610,-7,815,818,-3,EV,4941,N724EV,EWR,MSP,168,1008,6,10,2013-01-29 06:00:00
2013,3,14,2253,2150,63,154,42,72,B6,325,N605JB,JFK,TPA,147,1005,21,50,2013-03-14 21:00:00
2013,9,24,2020,2025,-5,2345,2350,-5,B6,915,N729JB,JFK,SFO,355,2586,20,25,2013-09-24 20:00:00
2013,12,31,1730,1729,1,2032,2035,-3,UA,1109,N33132,EWR,MCO,159,937,17,29,2013-12-31 17:00:00
2013,11,8,811,811,0,1057,1106,-9,B6,1783,N775JB,JFK,MCO,142,944,8,11,2013-11-08 08:00:00
2013,4,12,801,805,-4,939,1010,-31,DL,2165,N317NB,EWR,MSP,137,1008,8,5,2013-04-12 08:00:00
2013,1,2,1331,1324,7,1804,1810,-6,B6,705,N665JB,JFK,SJU,193,1598,13,24,2013-01-02 13:00:00
2013,10,3,703,704,-1,1002,1025,-23,DL,1415,N713TW,JFK,SLC,268,1990,7,4,2013-10-03 07:00:00
2013,2,7,1806,1810,-4,2140,2150,-10,UA,594,N415UA,EWR,PHX,289,2133,18,10,2013-02-07 18:00:00
2013,3,15,1531,1529,2,1753,1733,20,EV,4667,N12136,EWR,MSP,177,1008,15,29,2013-03-15 15:00:00
2013,8,5,1812,1700,72,2058,2018,40,DL,1163,N702TW,JFK,LAX,323,2475,17,0,2013-08-05 17:00:00
2013,3,2,1622,1630,-8,1812,1850,-38,EV,5505,N758EV,LGA,DTW,79,502,16,30,2013-03-02 16:00:00
2013,2,22,1955,1805,110,2115,1921,114,B6,1016,N266JB,JFK,BOS,37,187,18,5,2013-02-22 18:00:00
2013,5,27,1155,1200,-5,1243,1312,-29,EV,3845,N26545,EWR,BWI,32,169,12,0,2013-05-27 12:00:00
2013,2,26,1323,1330,-7,1750,1825,-35,DL,315,N3772H,JFK,SJU,188,1598,13,30,2013-02-26 13:00:00
2013,8,28,755,800,-5,1034,1053,-19,B6,901,N531JB,JFK,FLL,135,1069,8,0,2013-08-28 08:00:00
2013,4,15,1507,1440,27,1815,1753,22,DL,1779,N903DE,LGA,FLL,154,1076,14,40,2013-04-15 14:00:00
2013,9,26,2030,2040,-10,2229,2300,-31,9E,4033,N8960A,LGA,TYS,86,647,20,40,2013-09-26 20:00:00
2013,7,31,1826,1735,51,2000,1915,45,WN,19,N630WN,EWR,STL,124,872,17,35,2013-07-31 17:00:00
2013,6,16,1035,1025,10,1148,1205,-17,AA,325,N4XGAA,LGA,ORD,113,733,10,25,2013-06-16 10:00:00
2013,2,3,635,645,-10,836,846,-10,US,926,N755US,EWR,CLT,84,529,6,45,2013-02-03 06:00:00
2013,6,24,NA,2105,NA,NA,2230,NA,MQ,3604,N526MQ,EWR,ORD,NA,719,21,5,2013-06-24 21:00:00
2013,4,9,1229,1230,-1,1414,1355,19,WN,1964,N226WN,LGA,MKE,119,738,12,30,2013-04-09 12:00:00
2013,12,8,NA,1459,NA,NA,1635,NA,9E,2913,NA,JFK,DCA,NA,213,14,59,2013-12-08 14:00:00
2013,8,28,822,830,-8,1015,1047,-32,EV,4134,N11192,EWR,MCI,148,1092,8,30,2013-08-28 08:00:00
2013,11,2,913,915,-2,1234,1230,4,AA,1499,N5FLAA,JFK,MIA,161,1089,9,15,2013-11-02 09:00:00
2013,8,11,1533,1525,8,1829,1819,10,UA,1600,N14120,EWR,LAX,329,2454,15,25,2013-08-11 15:00:00
2013,11,8,1726,1730,-4,2000,2005,-5,DL,1499,N361NB,LGA,ATL,114,762,17,30,2013-11-08 17:00:00
2013,10,19,1657,1704,-7,1955,2021,-26,UA,347,N512UA,JFK,SFO,343,2586,17,4,2013-10-19 17:00:00
2013,9,2,2231,1936,175,118,2233,165,B6,1271,N520JB,LGA,FLL,143,1076,19,36,2013-09-02 19:00:00
2013,5,24,2025,2025,0,2331,2333,-2,UA,771,N557UA,JFK,LAX,316,2475,20,25,2013-05-24 20:00:00
2013,2,23,727,655,32,946,915,31,EV,4250,N13903,EWR,SDF,117,642,6,55,2013-02-23 06:00:00
2013,1,9,1622,1629,-7,1954,2005,-11,UA,1078,N37293,EWR,SAT,261,1569,16,29,2013-01-09 16:00:00
2013,4,18,NA,1700,NA,NA,1838,NA,UA,689,NA,LGA,ORD,NA,733,17,0,2013-04-18 17:00:00
2013,12,8,858,900,-2,1150,1206,-16,B6,1701,N598JB,JFK,FLL,151,1069,9,0,2013-12-08 09:00:00
2013,5,18,1611,1557,14,1844,1913,-29,DL,1043,N685DA,JFK,SEA,306,2422,15,57,2013-05-18 15:00:00
2013,10,17,704,700,4,1013,1015,-2,DL,420,N196DN,JFK,LAX,328,2475,7,0,2013-10-17 07:00:00
2013,10,30,1857,1900,-3,2031,2041,-10,UA,237,N844UA,EWR,ORD,120,719,19,0,2013-10-30 19:00:00
2013,12,31,1314,1200,74,1543,1439,64,DL,1947,N980DL,LGA,ATL,129,762,12,0,2013-12-31 12:00:00
2013,8,18,858,901,-3,1006,1014,-8,B6,1634,N236JB,JFK,BTV,46,266,9,1,2013-08-18 09:00:00
2013,11,5,2017,2029,-12,2150,2207,-17,EV,4106,N14998,EWR,GSO,75,445,20,29,2013-11-05 20:00:00
2013,9,24,1605,1538,27,1703,1658,5,EV,4580,N13997,EWR,MKE,106,725,15,38,2013-09-24 15:00:00
2013,6,22,824,830,-6,1008,1035,-27,MQ,3478,N738MQ,LGA,DTW,77,502,8,30,2013-06-22 08:00:00
2013,4,4,1107,1100,7,1421,1414,7,DL,930,N994DL,LGA,FLL,159,1076,11,0,2013-04-04 11:00:00
2013,12,18,2005,1944,21,2228,2236,-8,UA,234,N403UA,EWR,MCO,124,937,19,44,2013-12-18 19:00:00
2013,11,8,809,800,9,1114,1100,14,AA,33,N323AA,JFK,LAX,338,2475,8,0,2013-11-08 08:00:00
2013,5,19,1453,1455,-2,1638,1638,0,9E,3318,N908XJ,JFK,BUF,50,301,14,55,2013-05-19 14:00:00
2013,1,14,1812,1820,-8,2209,2150,19,AA,119,N3JGAA,EWR,LAX,364,2454,18,20,2013-01-14 18:00:00
2013,6,28,540,540,0,759,807,-8,UA,410,N539UA,EWR,IAH,181,1400,5,40,2013-06-28 05:00:00
2013,3,29,1446,1444,2,1720,1746,-26,UA,1744,N37293,LGA,IAH,193,1416,14,44,2013-03-29 14:00:00
2013,3,7,1824,1754,30,2133,2109,24,UA,1127,N75853,EWR,SFO,342,2565,17,54,2013-03-07 17:00:00
2013,1,21,1048,1050,-2,1230,1227,3,EV,4662,N14904,EWR,RDU,80,416,10,50,2013-01-21 10:00:00
2013,6,3,858,900,-2,1015,1022,-7,US,2167,N760US,LGA,DCA,52,214,9,0,2013-06-03 09:00:00
2013,8,30,1709,1700,9,1941,1955,-14,AA,523,N3BUAA,JFK,IAH,186,1417,17,0,2013-08-30 17:00:00
2013,1,28,1813,1700,73,2031,1935,56,DL,2042,N3730B,EWR,ATL,106,746,17,0,2013-01-28 17:00:00
2013,9,22,1502,1450,12,1739,1744,-5,UA,1270,N36247,EWR,MCO,136,937,14,50,2013-09-22 14:00:00
2013,12,28,652,655,-3,911,928,-17,EV,4304,N14143,EWR,MSY,186,1167,6,55,2013-12-28 06:00:00
2013,3,28,1939,1855,44,2318,2255,23,AA,1613,N5CFAA,JFK,SJU,193,1598,18,55,2013-03-28 18:00:00
2013,11,15,1152,1200,-8,1247,1304,-17,B6,2380,N337JB,EWR,BOS,42,200,12,0,2013-11-15 12:00:00
2013,2,25,1128,1134,-6,1333,1345,-12,DL,2219,N329NB,LGA,MSP,150,1020,11,34,2013-02-25 11:00:00
2013,6,10,1023,1030,-7,1158,1210,-12,AA,321,N425AA,LGA,ORD,106,733,10,30,2013-06-10 10:00:00
2013,5,20,710,653,17,949,1006,-17,UA,743,N812UA,EWR,LAX,309,2454,6,53,2013-05-20 06:00:00
2013,11,19,1432,1358,34,1617,1555,22,EV,4100,N29917,EWR,MEM,151,946,13,58,2013-11-19 13:00:00
2013,5,5,1000,1000,0,1113,1134,-21,UA,618,N818UA,EWR,ORD,106,719,10,0,2013-05-05 10:00:00
2013,5,22,637,640,-3,745,745,0,B6,1010,N193JB,JFK,BOS,48,187,6,40,2013-05-22 06:00:00
2013,9,26,927,940,-13,1225,1232,-7,B6,199,N592JB,LGA,MCO,124,950,9,40,2013-09-26 09:00:00
2013,12,13,2016,2018,-2,2252,2313,-21,B6,153,N598JB,JFK,PBI,139,1028,20,18,2013-12-13 20:00:00
2013,7,22,821,830,-9,1024,1025,-1,MQ,3407,N522MQ,LGA,CMH,73,479,8,30,2013-07-22 08:00:00
2013,11,16,2236,2050,106,2336,2209,87,DL,985,N998DL,JFK,BOS,38,187,20,50,2013-11-16 20:00:00
2013,8,29,1648,1655,-7,1839,1900,-21,US,681,N653AW,EWR,PHX,263,2133,16,55,2013-08-29 16:00:00
2013,12,11,1558,1530,28,1926,1915,11,AA,85,N356AA,JFK,SFO,347,2586,15,30,2013-12-11 15:00:00
2013,6,24,2012,2000,12,2317,2310,7,DL,2391,N963DL,JFK,TPA,131,1005,20,0,2013-06-24 20:00:00
2013,2,4,825,808,17,1034,1013,21,EV,4230,N16911,EWR,GRR,113,605,8,8,2013-02-04 08:00:00
2013,11,18,1441,1444,-3,1612,1605,7,B6,286,N334JB,JFK,ROC,53,264,14,44,2013-11-18 14:00:00
2013,6,21,1125,1126,-1,1356,1415,-19,UA,703,N554UA,JFK,LAX,310,2475,11,26,2013-06-21 11:00:00
2013,10,15,1756,1715,41,1957,1905,52,AA,345,N596AA,LGA,ORD,124,733,17,15,2013-10-15 17:00:00
2013,1,28,923,929,-6,1418,1427,-9,B6,215,N568JB,EWR,SJU,194,1608,9,29,2013-01-28 09:00:00
2013,4,9,820,826,-6,1018,1010,8,EV,4088,N14542,EWR,MEM,142,946,8,26,2013-04-09 08:00:00
2013,11,20,1839,1830,9,2026,2035,-9,US,425,N541UW,JFK,CLT,81,541,18,30,2013-11-20 18:00:00
2013,8,17,616,620,-4,751,816,-25,EV,4963,N605QX,EWR,MSP,138,1008,6,20,2013-08-17 06:00:00
2013,1,6,1136,1115,21,1244,1226,18,B6,24,N353JB,JFK,BTV,49,266,11,15,2013-01-06 11:00:00
2013,8,14,1248,1250,-2,1356,1359,-3,B6,316,N358JB,JFK,SYR,47,209,12,50,2013-08-14 12:00:00
2013,12,19,1243,1220,23,1357,1350,7,MQ,3461,N845MQ,LGA,BNA,119,764,12,20,2013-12-19 12:00:00
2013,7,31,628,630,-2,755,755,0,AA,303,N3DDAA,LGA,ORD,112,733,6,30,2013-07-31 06:00:00
2013,9,13,1549,1538,11,1647,1658,-11,EV,4580,N13965,EWR,MKE,106,725,15,38,2013-09-13 15:00:00
2013,3,7,NA,1605,NA,NA,1750,NA,MQ,4415,N736MQ,LGA,RDU,NA,431,16,5,2013-03-07 16:00:00
2013,1,27,902,910,-8,1040,1059,-19,UA,1529,N37255,EWR,CLE,70,404,9,10,2013-01-27 09:00:00
2013,6,12,1606,1545,21,1833,1814,19,DL,1705,N351NB,LGA,MSY,144,1183,15,45,2013-06-12 15:00:00
2013,1,31,557,601,-4,919,918,1,UA,1030,N57111,JFK,LAX,349,2475,6,1,2013-01-31 06:00:00
2013,1,8,1758,1758,0,1917,1935,-18,UA,326,N478UA,EWR,ORD,121,719,17,58,2013-01-08 17:00:00
2013,8,11,2034,2036,-2,2221,2205,16,B6,686,N351JB,JFK,ROC,51,264,20,36,2013-08-11 20:00:00
2013,12,3,1659,1700,-1,2010,1955,15,AA,45,N3FTAA,JFK,LAS,347,2248,17,0,2013-12-03 17:00:00
2013,10,25,1608,1555,13,1754,1740,14,EV,5091,N744EV,LGA,PIT,54,335,15,55,2013-10-25 15:00:00
2013,8,5,1614,1620,-6,1821,1853,-32,9E,3341,N930XJ,JFK,DTW,90,509,16,20,2013-08-05 16:00:00
2013,10,6,636,640,-4,858,907,-9,B6,211,N613JB,JFK,LAS,286,2248,6,40,2013-10-06 06:00:00
2013,3,1,943,945,-2,1107,1130,-23,AA,319,N4XUAA,LGA,ORD,111,733,9,45,2013-03-01 09:00:00
2013,8,27,659,645,14,759,752,7,B6,318,N317JB,JFK,BOS,36,187,6,45,2013-08-27 06:00:00
2013,6,22,752,800,-8,1149,1200,-11,AA,655,N5EWAA,JFK,STT,209,1623,8,0,2013-06-22 08:00:00
2013,12,31,729,730,-1,1025,1040,-15,AA,1381,N4YRAA,EWR,DFW,207,1372,7,30,2013-12-31 07:00:00
2013,3,15,2207,2036,91,30,2258,92,EV,4132,N11187,EWR,OMA,178,1134,20,36,2013-03-15 20:00:00
2013,12,1,1814,1815,-1,2123,2127,-4,9E,2915,N919XJ,JFK,DFW,210,1391,18,15,2013-12-01 18:00:00
2013,8,24,1956,2000,-4,2234,2308,-34,DL,2391,N922DL,JFK,TPA,131,1005,20,0,2013-08-24 20:00:00
2013,8,22,1027,1030,-3,1354,1325,29,AA,19,N335AA,JFK,LAX,313,2475,10,30,2013-08-22 10:00:00
2013,8,21,1048,1055,-7,1332,1358,-26,B6,971,N503JB,LGA,FLL,148,1076,10,55,2013-08-21 10:00:00
2013,9,4,1635,1640,-5,1753,1826,-33,9E,3555,N905XJ,LGA,RIC,61,292,16,40,2013-09-04 16:00:00
2013,11,21,1051,1057,-6,1228,1229,-1,EV,5346,N614QX,LGA,ROC,46,254,10,57,2013-11-21 10:00:00
2013,8,30,837,835,2,947,1000,-13,MQ,3355,N542MQ,LGA,BNA,101,764,8,35,2013-08-30 08:00:00
2013,5,20,2056,1930,86,2325,2230,55,AA,791,N3DFAA,LGA,DFW,183,1389,19,30,2013-05-20 19:00:00
2013,6,28,1225,1154,31,1459,1453,6,DL,2303,N371DA,LGA,PBI,134,1035,11,54,2013-06-28 11:00:00
2013,4,28,1713,1715,-2,1924,1927,-3,EV,4085,N12900,EWR,IND,104,645,17,15,2013-04-28 17:00:00
2013,4,11,1554,1545,9,1849,1851,-2,DL,4,N372DA,JFK,MCO,133,944,15,45,2013-04-11 15:00:00
2013,8,11,730,730,0,1045,1045,0,VX,183,N840VA,EWR,SFO,361,2565,7,30,2013-08-11 07:00:00
2013,3,30,824,825,-1,1024,1026,-2,US,487,N676AW,JFK,CLT,77,541,8,25,2013-03-30 08:00:00
2013,8,11,2310,2145,85,146,18,88,B6,611,N517JB,JFK,LAS,298,2248,21,45,2013-08-11 21:00:00
2013,12,28,508,515,-7,755,814,-19,UA,1016,N33266,EWR,IAH,207,1400,5,15,2013-12-28 05:00:00
2013,10,8,2051,2055,-4,2327,2359,-32,B6,1205,N712JB,JFK,PDX,314,2454,20,55,2013-10-08 20:00:00
2013,1,16,918,900,18,1237,1133,64,UA,1643,N48127,EWR,DEN,244,1605,9,0,2013-01-16 09:00:00
2013,1,30,1114,759,195,1319,1010,189,EV,4498,N12195,EWR,MSP,153,1008,7,59,2013-01-30 07:00:00
2013,10,30,1443,1444,-1,1559,1624,-25,9E,3393,N914XJ,JFK,DCA,57,213,14,44,2013-10-30 14:00:00
2013,9,4,2139,2140,-1,19,40,-21,AA,185,N332AA,JFK,LAX,303,2475,21,40,2013-09-04 21:00:00
2013,11,3,554,600,-6,709,730,-21,UA,279,N445UA,EWR,ORD,111,719,6,0,2013-11-03 06:00:00
2013,5,29,1127,1131,-4,1443,1445,-2,DL,2044,N908DL,LGA,MIA,157,1096,11,31,2013-05-29 11:00:00
2013,12,9,2230,2046,104,16,2224,112,EV,4106,N12552,EWR,GSO,83,445,20,46,2013-12-09 20:00:00
2013,10,28,1053,1055,-2,1342,1356,-14,DL,1275,N373DA,JFK,SLC,272,1990,10,55,2013-10-28 10:00:00
2013,2,20,2033,1900,93,2150,2015,95,US,2187,N767UW,LGA,DCA,45,214,19,0,2013-02-20 19:00:00
2013,12,5,2342,2119,143,130,2309,141,EV,4672,N14974,EWR,STL,149,872,21,19,2013-12-05 21:00:00
2013,1,8,1250,1259,-9,1533,1556,-23,B6,991,N249JB,JFK,PBI,147,1028,12,59,2013-01-08 12:00:00
2013,5,6,1026,930,56,1140,1044,56,B6,56,N183JB,JFK,BTV,50,266,9,30,2013-05-06 09:00:00
2013,2,7,2010,1815,115,2145,1958,107,9E,4019,N8938A,JFK,RIC,55,288,18,15,2013-02-07 18:00:00
2013,1,7,1218,1205,13,1407,1345,22,MQ,4431,N722MQ,LGA,RDU,67,431,12,5,2013-01-07 12:00:00
2013,2,14,1108,1114,-6,1304,1315,-11,DL,1031,N361NB,LGA,DTW,88,502,11,14,2013-02-14 11:00:00
2013,7,9,1203,1209,-6,1315,1316,-1,B6,1191,N236JB,JFK,ACK,45,199,12,9,2013-07-09 12:00:00
2013,3,9,1651,1655,-4,1944,2027,-43,DL,1367,N369NB,JFK,SAT,217,1587,16,55,2013-03-09 16:00:00
2013,10,14,2140,2140,0,2239,2250,-11,MQ,3660,N532MQ,LGA,BNA,105,764,21,40,2013-10-14 21:00:00
2013,2,19,1924,1935,-11,2217,2240,-23,AA,791,N3KAAA,LGA,DFW,205,1389,19,35,2013-02-19 19:00:00
2013,5,23,751,755,-4,913,910,3,MQ,4418,N827MQ,JFK,DCA,57,213,7,55,2013-05-23 07:00:00
2013,10,23,1743,1730,13,2027,1952,35,F9,837,N263AV,LGA,DEN,223,1620,17,30,2013-10-23 17:00:00
2013,10,17,800,755,5,924,910,14,WN,909,N279WN,EWR,MDW,119,711,7,55,2013-10-17 07:00:00
2013,7,22,NA,1726,NA,NA,1931,NA,EV,5812,N11565,EWR,CHS,NA,628,17,26,2013-07-22 17:00:00
2013,4,16,750,755,-5,859,910,-11,MQ,4418,N813MQ,JFK,DCA,42,213,7,55,2013-04-16 07:00:00
2013,11,21,824,830,-6,1038,1034,4,DL,2119,N344NW,LGA,MSP,161,1020,8,30,2013-11-21 08:00:00
2013,10,26,1040,1035,5,1311,1322,-11,UA,1606,N37409,EWR,IAH,193,1400,10,35,2013-10-26 10:00:00
2013,12,4,821,815,6,1112,1114,-2,DL,2596,N6703D,JFK,LAS,331,2248,8,15,2013-12-04 08:00:00
2013,8,15,1126,1130,-4,1350,1329,21,US,2077,N566UW,LGA,CLT,86,544,11,30,2013-08-15 11:00:00
2013,4,26,1341,1315,26,1511,1447,24,EV,4239,N12996,EWR,GSO,71,445,13,15,2013-04-26 13:00:00
2013,6,26,1037,1043,-6,1152,1159,-7,EV,3817,N15983,EWR,MKE,110,725,10,43,2013-06-26 10:00:00
2013,10,17,1257,1300,-3,1517,1526,-9,DL,1798,N770NC,EWR,ATL,115,746,13,0,2013-10-17 13:00:00
2013,12,21,1606,1550,16,1733,1742,-9,9E,2900,N936XJ,JFK,BNA,122,765,15,50,2013-12-21 15:00:00
2013,9,4,554,600,-6,NA,701,NA,US,2134,N770UW,LGA,BOS,NA,184,6,0,2013-09-04 06:00:00
2013,5,21,1832,1845,-13,1957,2030,-33,MQ,4517,N735MQ,LGA,CRW,66,444,18,45,2013-05-21 18:00:00
2013,11,13,1130,1135,-5,1424,1439,-15,DL,1875,N365NB,LGA,TPA,137,1010,11,35,2013-11-13 11:00:00
2013,6,8,1310,715,355,1423,835,348,WN,2038,N227WN,EWR,BNA,109,748,7,15,2013-06-08 07:00:00
2013,3,26,628,630,-2,828,847,-19,EV,4250,N27190,EWR,IND,93,645,6,30,2013-03-26 06:00:00
2013,8,18,2043,1905,98,2216,2103,73,9E,3433,N903XJ,JFK,PIT,63,340,19,5,2013-08-18 19:00:00
2013,12,23,1414,1329,45,1729,1635,54,UA,1164,N37277,EWR,FLL,177,1065,13,29,2013-12-23 13:00:00
2013,11,8,1627,1630,-3,2003,2010,-7,VX,27,N854VA,JFK,SFO,363,2586,16,30,2013-11-08 16:00:00
2013,1,9,1254,1300,-6,1447,1450,-3,MQ,4426,N711MQ,LGA,CMH,86,479,13,0,2013-01-09 13:00:00
2013,11,24,2155,2157,-2,2251,2307,-16,UA,1066,N76505,EWR,BOS,39,200,21,57,2013-11-24 21:00:00
2013,3,7,1055,1100,-5,1204,1215,-11,MQ,3792,N516MQ,JFK,DCA,45,213,11,0,2013-03-07 11:00:00
2013,11,8,1258,1300,-2,1521,1538,-17,DL,781,N990DL,LGA,ATL,113,762,13,0,2013-11-08 13:00:00
2013,8,29,2011,2013,-2,2222,2254,-32,EV,4141,N11165,EWR,OKC,163,1325,20,13,2013-08-29 20:00:00
2013,11,18,1752,1710,42,1906,1835,31,MQ,3365,N817MQ,JFK,DCA,54,213,17,10,2013-11-18 17:00:00
2013,11,4,1524,1529,-5,1705,1700,5,UA,1638,N38467,EWR,CLE,64,404,15,29,2013-11-04 15:00:00
2013,4,30,1148,1200,-12,1241,1315,-34,9E,3341,N936XJ,JFK,BOS,35,187,12,0,2013-04-30 12:00:00
2013,5,16,2250,2059,111,2346,2218,88,EV,4695,N13978,EWR,MHT,40,209,20,59,2013-05-16 20:00:00
2013,6,26,953,600,233,1130,725,245,UA,635,N425UA,LGA,ORD,107,733,6,0,2013-06-26 06:00:00
2013,2,11,1937,1810,87,2120,1945,95,MQ,4484,N829MQ,LGA,BNA,138,764,18,10,2013-02-11 18:00:00
2013,7,15,1631,1636,-5,1727,1805,-38,B6,918,N258JB,JFK,BOS,33,187,16,36,2013-07-15 16:00:00
2013,2,7,1653,1655,-2,2005,2029,-24,DL,706,N348NB,JFK,AUS,215,1521,16,55,2013-02-07 16:00:00
2013,4,12,1546,1435,71,1931,1738,113,B6,347,N348JB,JFK,SRQ,169,1041,14,35,2013-04-12 14:00:00
2013,5,17,736,740,-4,959,1017,-18,B6,203,N509JB,JFK,LAS,292,2248,7,40,2013-05-17 07:00:00
2013,11,22,2119,2040,39,2324,2300,24,9E,4033,N8525B,LGA,TYS,103,647,20,40,2013-11-22 20:00:00
2013,12,28,1141,1147,-6,1439,1457,-18,B6,323,N632JB,JFK,LAX,331,2475,11,47,2013-12-28 11:00:00
2013,8,5,824,823,1,925,940,-15,UA,1199,N39728,EWR,BOS,39,200,8,23,2013-08-05 08:00:00
2013,11,12,2303,2245,18,12,2353,19,B6,108,N284JB,JFK,PWM,50,273,22,45,2013-11-12 22:00:00
2013,11,22,1030,1030,0,1429,1355,34,VX,187,N624VA,EWR,SFO,382,2565,10,30,2013-11-22 10:00:00
2013,5,22,820,820,0,1133,1110,23,DL,1959,N906DL,JFK,MCO,125,944,8,20,2013-05-22 08:00:00
2013,7,25,1629,1552,37,1915,1840,35,UA,566,N402UA,EWR,MCO,133,937,15,52,2013-07-25 15:00:00
2013,3,6,NA,1835,NA,NA,2051,NA,9E,4059,NA,LGA,DAY,NA,549,18,35,2013-03-06 18:00:00
2013,1,1,1732,1630,62,2028,1825,123,EV,4092,N16911,EWR,DAY,119,533,16,30,2013-01-01 16:00:00
2013,5,2,1420,1425,-5,1533,1545,-12,B6,36,N334JB,JFK,ROC,47,264,14,25,2013-05-02 14:00:00
2013,10,27,1630,1629,1,1908,1919,-11,UA,1695,N18112,EWR,IAH,184,1400,16,29,2013-10-27 16:00:00
2013,10,18,1423,1415,8,1648,1636,12,DL,673,N368NB,EWR,ATL,116,746,14,15,2013-10-18 14:00:00
2013,10,16,823,800,23,1043,1005,38,9E,3353,N601LR,JFK,DTW,93,509,8,0,2013-10-16 08:00:00
2013,4,25,2207,2050,77,2333,2224,69,EV,3852,N14562,EWR,BUF,51,282,20,50,2013-04-25 20:00:00
2013,9,27,621,625,-4,812,800,12,MQ,3525,N720MQ,LGA,RDU,71,431,6,25,2013-09-27 06:00:00
2013,4,5,1725,1730,-5,2038,2028,10,DL,1585,N949DL,LGA,MCO,143,950,17,30,2013-04-05 17:00:00
2013,2,16,652,700,-8,1013,953,20,DL,2285,N320US,LGA,MCO,162,950,7,0,2013-02-16 07:00:00
2013,1,16,1235,1200,35,1528,1430,58,MQ,4658,N526MQ,LGA,ATL,128,762,12,0,2013-01-16 12:00:00
2013,6,2,1018,1021,-3,1233,1247,-14,DL,1529,N373DA,JFK,LAS,293,2248,10,21,2013-06-02 10:00:00
2013,7,16,1915,1900,15,2236,2240,-4,DL,1465,N624AG,JFK,SFO,341,2586,19,0,2013-07-16 19:00:00
2013,4,8,709,710,-1,1037,1035,2,VX,399,N836VA,JFK,LAX,361,2475,7,10,2013-04-08 07:00:00
2013,1,11,1810,1810,0,2145,2142,3,B6,173,N531JB,JFK,SJC,365,2569,18,10,2013-01-11 18:00:00
2013,2,16,1551,1557,-6,1648,1704,-16,EV,4342,N13992,EWR,DCA,42,199,15,57,2013-02-16 15:00:00
2013,3,15,732,735,-3,833,910,-37,WN,824,N286WN,EWR,BNA,105,748,7,35,2013-03-15 07:00:00
2013,4,30,1313,1300,13,1535,1521,14,EV,4898,N709EV,EWR,ATL,103,746,13,0,2013-04-30 13:00:00
2013,2,14,1418,1420,-2,1527,1550,-23,MQ,3728,N507MQ,EWR,ORD,113,719,14,20,2013-02-14 14:00:00
2013,2,23,859,900,-1,1235,1213,22,UA,241,N818UA,EWR,IAH,240,1400,9,0,2013-02-23 09:00:00
2013,5,10,628,630,-2,848,914,-26,UA,1144,N15710,EWR,MCO,124,937,6,30,2013-05-10 06:00:00
2013,12,18,1827,1815,12,2146,2135,11,AA,1611,N3ARAA,LGA,MIA,157,1096,18,15,2013-12-18 18:00:00
2013,12,31,1959,1945,14,2249,2245,4,DL,2590,N3739P,JFK,LAS,324,2248,19,45,2013-12-31 19:00:00
2013,2,3,1201,1205,-4,1317,1318,-1,EV,4087,N11535,EWR,PWM,44,284,12,5,2013-02-03 12:00:00
2013,9,24,1630,1620,10,1756,1828,-32,9E,3350,N921XJ,JFK,RDU,69,427,16,20,2013-09-24 16:00:00
2013,7,20,1525,1529,-4,1723,1732,-9,EV,4572,N12563,EWR,GSP,100,594,15,29,2013-07-20 15:00:00
